Update,Timesteps,Policy Loss,Value Loss,Total Loss
306,78592,-0.00910687407789131,0.00020661597308288846,-0.020166773349046707
307,78848,-0.009649230658801066,0.000159738526336797,-0.02467639371752739
308,79104,-0.00794396055344906,0.0002851474516016121,-0.027794886380434036
309,79360,-0.011681421064875193,0.00019586180456422476,-0.025075126439332962
310,79616,-0.0062455137311998345,0.000245844562111112,-0.014615031890571117
311,79872,-0.00375446237416731,0.0003582478222799384,-0.019612092524766922
312,80128,-0.01186868232778377,0.0005880462704226375,-0.01887681521475315
313,80384,-0.013834009567896524,0.00037374697664442164,-0.029248377308249474
314,80640,-0.01143608726043668,0.0003452753889076929,-0.021712657064199448
315,80896,-0.02258506313794189,0.0007585786418834081,-0.03058062307536602
316,81152,-0.005337837617844343,0.00031813662402176607,-0.011977926827967167
317,81408,-0.00475940920619501,9.745664930152189e-05,-0.010899103246629238
318,81664,-0.006586253901736604,0.0001987848057372806,-0.02504882402718067
319,81920,-0.010444089097695218,0.0001859156836871989,-0.02845369093120098
320,82176,-0.008044561901543703,0.00015255506312112429,-0.02248558960855007
321,82432,-0.002221366131885184,0.00020196545584541227,-0.007232892792671919
322,82688,-0.018149323295801878,0.0004213633381166599,-0.03470969945192337
323,82944,-0.01619657651624746,0.0006782349535367555,-0.02009335719048977
324,83200,-0.015902999012420576,0.00026380963148161146,-0.01926715113222599
325,83456,-0.007286335031191508,0.0004123244297160353,-0.010611699894070625
326,83712,-0.014653393455470601,0.0003245806397495067,-0.033934447914361954
327,83968,-0.005982414871040318,0.0002815994812408462,-0.008491694927215576
328,84224,-0.006361080695771509,0.00021294917355084585,-0.02730107307434082
329,84480,-0.005560772959142923,0.00019286535421593321,0.001721241045743227
330,84736,-0.005178674563972486,0.00018163105738090558,-0.01075507327914238
331,84992,-0.006284142585678233,0.00013965830779246366,-0.016378652304410934
332,85248,-0.010112569046517214,0.0002449156632388218,-0.004423310048878193
333,85504,-0.007145992661308911,0.00036938746052328497,-0.015063920058310032
334,85760,-0.016415782609126635,0.0005492691173761463,-0.04322396591305733
335,86016,-0.014215486926130123,0.00030431640819491196,-0.03127763792872429
336,86272,-0.005650902839584483,0.0002736286227850036,-0.015553065575659275
337,86528,-0.01404690250961317,0.0003315439478481292,-0.03271722421050072
338,86784,-0.009283589910612337,0.000230134589300077,-0.025173574686050415
339,87040,-0.0057016595059798825,0.00013402807154408138,-0.009466338902711868
340,87296,-0.005456933674092094,0.00020999193818877556,-0.023066608235239983
341,87552,-0.009922701192812787,0.0003428257979168039,-0.017779888585209846
342,87808,-0.00693449807456798,0.00022180393878241174,-0.030851375311613083
343,88064,-0.01084925208447708,0.00023899502816170247,-0.02462228201329708
344,88320,-0.009688287197301785,0.0003131664359696313,-0.025285881012678146
345,88576,-0.01351724916862117,0.000647310788432757,-0.02782260999083519
346,88832,-0.005888960039657023,0.00032541780253975757,-0.020461225882172585
347,89088,-0.009217713105802735,0.0003705349986881225,-0.02632550708949566
348,89344,-0.007316532493051555,0.0003335686908232876,-0.01951504871249199
349,89600,-0.006463359523978498,0.00013272423934217336,-0.002750654239207506
350,89856,-0.00560362930668311,0.00024033213493465964,-0.006526296958327293
351,90112,-0.010035152702281872,0.00022342130654983016,-0.018564797937870026
352,90368,-0.012693738306148184,0.00029647911853519164,-0.031417116522789
353,90624,-0.0036455890318999686,0.00022971171872793802,-0.009145736694335938
354,90880,-0.009010317657763759,0.0003366838953095592,-0.024269938468933105
355,91136,-0.01139898080792692,0.0006365217640349227,-0.026324808597564697
356,91392,-0.008628937596869137,0.0005145163708625154,-0.009415943175554276
357,91648,-0.007287974676324261,0.0004012580053919616,-0.012384452857077122
358,91904,-0.008766283824418982,0.0002888162263035257,-0.017178945243358612
359,92160,-0.00833324500773516,0.0002714395264370574,-0.020891984924674034
360,92416,-0.005747514311224222,0.00015619107782388,-0.013076654635369778
361,92672,-0.006316768315931161,0.0002540040368330665,-0.02046276070177555
362,92928,-0.006667518962381614,0.0003008187995874323,-0.02241908386349678
363,93184,-0.006819767385928167,0.0003617101012625628,-0.011589684523642063
364,93440,-0.007647475279453728,0.0003060399475442763,-0.01721545308828354
365,93696,-0.003888896976908048,0.00033568948694866977,-0.007800998631864786
366,93952,-0.017099448531452153,0.0008765606649426951,-0.050340019166469574
367,94208,-0.012331596601547467,0.00036759127720466093,-0.027779946103692055
368,94464,-0.01225714592470063,0.00030271727801947336,-0.03556147590279579
369,94720,-0.012274792870610125,0.00029681862926938466,-0.03339037299156189
370,94976,-0.010868215053859685,0.0002022458340636351,-0.03197643160820007
371,95232,-0.00966565864574578,0.00014002456454262655,-0.023602256551384926
372,95488,-0.007690733143438895,0.00019504021394014772,-0.033010613173246384
373,95744,-0.01046350492267973,0.00020986010996340256,-0.029528271406888962
374,96000,-0.009619187304957045,0.00019192334406802224,-0.019248316064476967
375,96256,-0.010137361138024263,0.0004240448987628851,-0.010779723525047302
376,96512,-0.015789971893860236,0.0003384890021859772,-0.00761944567784667
377,96768,-0.017628403897914622,0.0005033068607897601,-0.029933610931038857
378,97024,-0.011565648898896243,0.00023719000455457717,-0.01991182193160057
379,97280,-0.01130087893559701,0.0007035979684183581,-0.022903315722942352
380,97536,-0.0101035017416709,0.0002668565866770223,-0.033062320202589035
381,97792,-0.004828020671589507,0.0001619317307712562,-0.012178543023765087
382,98048,-0.003290021921404534,0.00015052066495021185,-0.007200195919722319
383,98304,-0.005052826419058774,0.00021525324215569222,-0.02169717475771904
384,98560,-0.01191147587572535,0.00020761747065181326,-0.02471098303794861
385,98816,-0.006972981590984596,0.00010000087018448135,-0.02255118265748024
386,99072,-0.007805708692305618,0.0003441464472820775,-0.011877723969519138
387,99328,-0.0061766353125373525,0.00029348930224336474,-0.012011101469397545
388,99584,-0.011089959440545904,0.0004390906574877186,-0.02938004955649376
389,99840,-0.012654558651977114,0.00040921081947292097,-0.00933548528701067
390,100096,-0.012854334807747768,0.0005687668276045264,-0.02700851857662201
391,100096,-0.012388266131488813,0.00028058093529479165,-0.02622555010020733
